id,game_id,name,game_set_slug,publishers,released,release_year,release_month,release_day,expected_item_count,source_notes
b4f04eee-7e0e-4fe5-b876-44e0d2facb0e,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Ambition's Debt,legend-of-the-five-rings_ambition-s-debt,"[""Wizards of the Coast""]",,1999,11,,181,{}
5ad79d8d-02f5-4c1b-8d4f-b22a894538cc,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Anvil of Despair,legend-of-the-five-rings_anvil-of-despair,"[""Five Rings Publishing""]",,1996,11,,152,{}
f94109d8-9f14-4ed1-90a8-c763a4f8585a,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Battle of Beiden Pass,legend-of-the-five-rings_battle-of-beiden-pass,"[""Five Rings Publishing""]",,1996,,,160,{}
52a39bd1-e1ce-48fe-83da-1e8185f28ae9,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Crimson & Jade,legend-of-the-five-rings_crimson-&-jade,"[""Five Rings Publishing""]",,1997,3,,161,{}
8becc047-8bc9-498b-9011-4c18228f35c0,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Emerald Edition,legend-of-the-five-rings_emerald-edition,"[""Five Rings Publishing""]",,1996,6,,312,{}
619148e7-e8c9-4648-86dc-b64947379c14,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Fire & Shadow,legend-of-the-five-rings_fire-&-shadow,"[""Wizards of the Coast""]",,2000,3,,187,{}
b20d34ea-7ea9-4245-a610-b3286ffbecb8,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Forbidden Knowledge,legend-of-the-five-rings_forbidden-knowledge,"[""Five Rings Publishing""]",,1996,8,,150,{}
dd7cac3f-ec61-49fa-9121-53f2cd0326f0,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Heroes of Rokugan,legend-of-the-five-rings_heroes-of-rokugan,[],,,,,27,{}
a6bc6037-260e-4f64-8503-47926d1b6a4f,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Honor Bound,legend-of-the-five-rings_honor-bound,"[""Wizards of the Coast""]",,1999,6,,173,{}
c9e18c58-842b-4b82-ab37-1bd3df2fa520,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Imperial Edition,legend-of-the-five-rings_imperial-edition,"[""Alderac Entertainment Group""]",,1995,11,,303,{}
f2f1ecdb-e709-421f-b365-0bf3faa8ff8e,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Jade Edition,legend-of-the-five-rings_jade-edition,"[""Wizards of the Coast""]",,1998,3,,334,{}
09f3e1bb-0293-4321-a1f3-9ce53fb670c2,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Obsidian Edition,legend-of-the-five-rings_obsidian-edition,"[""Five Rings Publishing""]",,1997,6,,310,{}
f2b38991-77c9-448b-a573-98be1483e37b,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Other,legend-of-the-five-rings_other,"[""Wizards of the Coast"", ""Alderac Entertainment Group"", ""Five Rings Publishing""]",,,,,191,{}
081ba3ec-246d-4de6-8b5e-73c0b0981084,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Pearl Edition,legend-of-the-five-rings_pearl-edition,"[""Wizards of the Coast""]",,1999,,,365,{}
5bd6cd15-db37-496a-8898-fa466dd29d95,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Scorpion Clan Coup: Episode 1,legend-of-the-five-rings_scorpion-clan-coup--episode-1,"[""Wizards of the Coast""]",,1997,11,,53,{}
a7ebce4d-2ae2-48d6-b9af-41b987d8c59b,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Scorpion Clan Coup: Episode 2,legend-of-the-five-rings_scorpion-clan-coup--episode-2,"[""Wizards of the Coast""]",,1997,11,,50,{}
6fdc6866-09da-4f71-9c7e-723cbf285c16,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Scorpion Clan Coup: Episode 3,legend-of-the-five-rings_scorpion-clan-coup--episode-3,"[""Wizards of the Coast""]",,1997,11,,52,{}
34d8f6a9-f855-4d5c-8a58-89a03a551bdf,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Shadowlands,legend-of-the-five-rings_shadowlands,"[""Alderac Entertainment Group""]",,1996,4,,156,{}
4319ae31-cc84-4197-9109-9d058809e19a,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Soul of the Empire,legend-of-the-five-rings_soul-of-the-empire,"[""Wizards of the Coast""]",,2000,7,,187,{}
3c9f3377-92cd-498b-a4d2-d41115df98e1,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Spirit Wars,legend-of-the-five-rings_spirit-wars,"[""Wizards of the Coast""]",,2000,11,,197,{}
702d1db3-1c46-417e-b68d-ece770d15742,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Storms Over Matsu Palace,legend-of-the-five-rings_storms-over-matsu-palace,"[""Wizards of the Coast""]",,2000,,,100,{}
8f8b2272-8514-4fc5-a736-bddcea800844,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Dark Journey Home,legend-of-the-five-rings_the-dark-journey-home,"[""Wizards of the Coast""]",,1999,1,,154,{}
658aa4c3-497f-49fd-9142-857aa4e6bb61,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 1,legend-of-the-five-rings_the-hidden-emperor--episode-1,"[""Wizards of the Coast""]",,1998,6,,52,{}
1c617bdc-3781-4944-8924-36afb6853e72,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 2,legend-of-the-five-rings_the-hidden-emperor--episode-2,"[""Wizards of the Coast""]",,1998,7,,52,{}
36b680b4-4651-4ae1-a159-e1cc20d676df,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 3,legend-of-the-five-rings_the-hidden-emperor--episode-3,"[""Wizards of the Coast""]",,1998,8,,52,{}
b33069e4-4c1d-45b3-aef9-337656367b57,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 4,legend-of-the-five-rings_the-hidden-emperor--episode-4,"[""Wizards of the Coast""]",,1998,9,,52,{}
0e037c32-f9ef-4572-a7a2-1bd8a73145c9,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 5,legend-of-the-five-rings_the-hidden-emperor--episode-5,"[""Wizards of the Coast""]",,1998,11,,52,{}
e72da1dd-1c41-4593-8268-f9bd55335429,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Hidden Emperor: Episode 6,legend-of-the-five-rings_the-hidden-emperor--episode-6,"[""Wizards of the Coast""]",,1998,12,,52,{}
7675b60b-8876-4064-9044-d3d413fb553a,4a597814-2f03-47fc-8957-65cdb3b1d1d7,The Siege of Sleeping Mountain,legend-of-the-five-rings_the-siege-of-sleeping-mountain,"[""Wizards of the Coast""]",,1999,6,,100,{}
ffb66000-7db4-446c-9d0f-87d3affd7466,4a597814-2f03-47fc-8957-65cdb3b1d1d7,Time of the Void,legend-of-the-five-rings_time-of-the-void,"[""Wizards of the Coast""]",,1997,8,,229,{}
20a2433b-19dc-4a55-b438-8684192d0a9a,4917ff30-49b9-4404-81ec-08efc64b44a3,Looney Tunes,looney-tunes-trading-card-game_looney-tunes,"[""Wizards of the Coast""]",,2000,10,,210,{}
1d99a012-2633-4eea-b3f3-920ff0920979,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Awakening,magi-nation-duel_awakening,"[""Interactive Imagination""]",,2000,10,,190,{}
99e263cc-949d-415b-b747-5096f0b1ef00,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Dream's End,magi-nation-duel_dream-s-end,[],,,,,,{}
a75422d7-d6d0-444f-b967-889296b7ec6a,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Limited,magi-nation-duel_limited,[],,,,,,{}
61e5a0bc-3e38-4f2c-8cd7-4d16a9c699a6,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Nightmare's Dawn,magi-nation-duel_nightmare-s-dawn,[],,,,,,{}
1d46cfac-ef73-4b3a-ad8e-b3b857dc98c5,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Promos,magi-nation-duel_promos,[],,,,,,{}
cf837d3c-5527-4d23-b442-aaa900ed2c56,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Unlimited,magi-nation-duel_unlimited,[],,,,,,{}
b30f0f4b-50d1-476d-a5f4-cbc82f40b55c,f596fb75-b8d9-4bf9-8116-92b90cd3674d,Voice of the Storms,magi-nation-duel_voice-of-the-storms,[],,,,,,{}
7b47afe3-6ef4-46d8-ab12-31724b44714e,302bec53-0e93-4591-a2ff-d355bdc2d43f,Inaugural Edition,marvel-recharge_inaugural-edition,[],,,,,,{}
9ccd0cd2-9e6e-4135-9e04-bc27e10850b3,302bec53-0e93-4591-a2ff-d355bdc2d43f,Second Edition,marvel-recharge_second-edition,[],,,,,,{}
0fd915a4-9d1e-45d6-b69f-a06ac8bbc7ca,f3a06b5f-369e-4f3f-af60-eec2e25a11bd,Base Set,marvel-super-heroes-collector-s-club-trading-card-game_base-set,[],,,,,,{}
8e502f84-7ad3-4013-824d-99a72e4edf12,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,April Fools’ 2022: Magicast/MetaPoo,metazoo-(2021)_april-fools’-2022--magicast-metapoo,[],,2022,4,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
8255d7e7-5b8e-418a-a22e-2178ace37319,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,April Fools’ 2023: 30th Anniversary,metazoo-(2021)_april-fools’-2023--30th-anniversary,[],,2023,4,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
8e2dd2a6-9bce-453f-baf4-e334dba9a4a8,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Bear Walker Skateboards x MetaZoo,metazoo-(2021)_bear-walker-skateboards-x-metazoo,[],,2023,1,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
6f99a96c-2834-4ae5-85ea-232ef5621490,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Beastie Ambassadors 2022,metazoo-(2021)_beastie-ambassadors-2022,[],,2022,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
60861095-5954-4bd8-a2dd-bacd99ea1aeb,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Brilliant Aura Box,metazoo-(2021)_brilliant-aura-box,[],,2021,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
a142b9f8-91a5-4f92-8004-95a9300f060b,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Caster’s Cup 2022,metazoo-(2021)_caster’s-cup-2022,[],,2022,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
eabe3171-040f-4d48-82b7-0438e58fe0d5,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Christmas 2020 First Edition,metazoo-(2021)_christmas-2020-first-edition,[],,2020,11,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
cd92f2db-a194-42a1-a6ed-e223ba8566cd,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Christmas 2020 Second Edition,metazoo-(2021)_christmas-2020-second-edition,[],,2021,11,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
a5f170bf-8ec4-48bf-a151-47d63451c9d4,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Christmas 2021,metazoo-(2021)_christmas-2021,[],,2021,11,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
3bc3db9d-04be-4920-968b-8b55f89adf50,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Christmas 2022: Pin Club Holiday Ornaments,metazoo-(2021)_christmas-2022--pin-club-holiday-ornaments,[],,2022,12,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
78c1e455-c163-4af6-9f11-a81a611f2d6f,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Cryptid Nation 1st Edition,metazoo-(2021)_cryptid-nation-1st-edition,[],,2021,7,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Cryptid_Nation_(Set)""}"
70fbeb7d-c7c2-465b-8545-aa9218f2bdb9,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Cryptid Nation 1st Edition Box Toppers‏,metazoo-(2021)_cryptid-nation-1st-edition-box-toppers‏,[],,2021,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
8bddb1d1-89a8-4b38-b556-d16ce6b1bd38,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Cryptid Nation 2nd Edition,metazoo-(2021)_cryptid-nation-2nd-edition,[],,,,,,{}
9b84cc68-4765-45c1-a89e-ad66658768fc,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Cryptid Nation 2nd Edition Box Toppers,metazoo-(2021)_cryptid-nation-2nd-edition-box-toppers,[],,2021,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
96ebf36e-39cb-4eec-a4f4-1b3b135a3cb7,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Cryptid Nation Kickstarter 1st Edition,metazoo-(2021)_cryptid-nation-kickstarter-1st-edition,[],,2021,12,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Cryptid_Nation_(Set)""}"
02033556-b399-4d9a-b3f8-3a39e0480a69,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Dark Tower 2023,metazoo-(2021)_dark-tower-2023,[],,2023,9,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
f47449d4-afe0-4622-9a5f-8f76d33026b7,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Dbruze Blind T-Shirt Boxes,metazoo-(2021)_dbruze-blind-t-shirt-boxes,[],,2021,10,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
848a24f8-d178-4db9-bc56-b086ce1d24ec,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Dim Mak Blind T-Shirt Boxes,metazoo-(2021)_dim-mak-blind-t-shirt-boxes,[],,2021,12,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
c34232d0-bd7a-44c0-a639-8bc8e700fb0c,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Dim Mak Rugs,metazoo-(2021)_dim-mak-rugs,[],,2022,7,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
b9e343c8-3fa9-40a6-9abb-e83f88edf810,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Disclosure Pages,metazoo-(2021)_disclosure-pages,[],,2023,9,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
bc3cd33e-5c9a-47b4-b41c-05626b869425,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Disclosure Pages 2.0,metazoo-(2021)_disclosure-pages-2-0,[],,,,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
d4d32896-f17e-4ed7-ab6f-54d5f2f47d1b,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Fan Art Contest 2022,metazoo-(2021)_fan-art-contest-2022,[],,2023,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
8c06d7fa-5807-4829-a1eb-7651c9432d5d,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Fan Art Winners 2021,metazoo-(2021)_fan-art-winners-2021,[],,2022,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
26b179a1-9577-44b4-ac42-8d8aa0fc5e08,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Flame Tower 2023,metazoo-(2021)_flame-tower-2023,[],,2023,7,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
4e16e779-ca8f-4f98-a5dd-5b2c3fbeffd7,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Flork x MetaZoo,metazoo-(2021)_flork-x-metazoo,[],,2022,8,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
63ed1fbe-c8c3-4ce7-b22c-295914783385,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,GamerSupps Big Foot Juice,metazoo-(2021)_gamersupps-big-foot-juice,[],,2022,8,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
c3be79ec-8d69-42e3-aca4-e59b185c4062,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Genesis NFT Promos,metazoo-(2021)_genesis-nft-promos,[],,2023,,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
148a06cd-c8c8-4566-bf81-47ea1809aa7c,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Halloween 2020 First Edition,metazoo-(2021)_halloween-2020-first-edition,[],,2020,10,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
e1d673a7-9370-4c4e-b79a-9bb3d7a22194,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Halloween 2020 Second Edition,metazoo-(2021)_halloween-2020-second-edition,[],,2021,10,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
bc1f8f2f-5781-4059-aeaf-c1cfc29b31b5,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Halloween 2021 First Edition,metazoo-(2021)_halloween-2021-first-edition,[],,2021,9,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
fa2c76d2-1701-4f45-8003-94d3cdfae567,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Halloween 2021 Second Edition,metazoo-(2021)_halloween-2021-second-edition,[],,2022,10,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
9dbcd54f-7e43-4cf1-936a-b6d81b9ded81,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Halloween 2022: Trick No Treat,metazoo-(2021)_halloween-2022--trick-no-treat,[],,2022,10,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
5465eb94-fa4a-4456-acc5-6fbbda567e62,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,MetaZoo Hits the Road!,metazoo-(2021)_metazoo-hits-the-road!,[],,2023,8,,,"{""set_name_notes"": ""metazoo.fandom.com"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Mini_Sets""}"
7ea61342-7e6d-496c-8a7b-f65320439b5f,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Native,metazoo-(2021)_native,[],,2023,4,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Core_Sets""}"
eac996ba-9217-457b-b7e4-9d2190819933,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Nightfall,metazoo-(2021)_nightfall,[],,2021,10,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Core_Sets""}"
932a0a75-8e4d-48ae-8444-c91f67aa1999,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,NYCC 2023 Kuromi Plush Promos,metazoo-(2021)_nycc-2023-kuromi-plush-promos,[],,2023,10,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
d6c93d4c-f937-42b0-b4e5-6cb0b6a0e304,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,NYCC 2023 Promos,metazoo-(2021)_nycc-2023-promos,[],,2023,10,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
13db51a1-dfb3-4d9f-bb73-ce08405340e7,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,NYCC 2023 PSA Promo,metazoo-(2021)_nycc-2023-psa-promo,[],,2023,10,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
528fdc27-3545-4262-8280-acf2bf0d3644,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Other,metazoo-(2021)_other,[],,2021,8,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
5ce9caae-200e-4c8b-8761-3b2e742bb8c3,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Pin Club x Cryptid Nation Mystery Collection,metazoo-(2021)_pin-club-x-cryptid-nation-mystery-collection,[],,2021,9,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
9334d649-d5be-484b-8428-f4d1220be23f,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Pin Club x Nightfall Mystery Collection,metazoo-(2021)_pin-club-x-nightfall-mystery-collection,[],,2021,9,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
c7cd53fe-bd6e-4194-901a-dbaf2e3a2b8c,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Pin Club x Seance Mystery Collection,metazoo-(2021)_pin-club-x-seance-mystery-collection,[],,2022,11,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
70479167-1728-4a4f-b6a3-7ee74aab460e,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Pin Club x UFO Mystery Collection,metazoo-(2021)_pin-club-x-ufo-mystery-collection,[],,2022,6,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
e006b241-6435-47f7-a5aa-d35a9c3a9f11,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Pin Club x Wilderness Mystery Collection,metazoo-(2021)_pin-club-x-wilderness-mystery-collection,[],,2022,4,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
8b6c4a34-3fb3-4839-a88e-dec147728aa4,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,ReVive Skateboards x Cryptid Nation,metazoo-(2021)_revive-skateboards-x-cryptid-nation,[],,2022,4,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
709b4c85-0508-423b-b72a-d4ecd70390f7,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,ReVive Skateboards x Nightfall,metazoo-(2021)_revive-skateboards-x-nightfall,[],,2022,5,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
43e28b08-6c78-4f9d-864c-b047d77b76dd,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,ReVive Skateboards x Seance,metazoo-(2021)_revive-skateboards-x-seance,[],,2023,5,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
64dec068-7d68-4518-9615-a794b8fa0a7d,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,ReVive Skateboards x UFO,metazoo-(2021)_revive-skateboards-x-ufo,[],,2023,4,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
83828e26-c77d-4c99-9b81-7e64bf9338d5,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,ReVive Skateboards x Wilderness,metazoo-(2021)_revive-skateboards-x-wilderness,[],,2022,7,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
23891d59-c482-4d18-8de1-4ac6ecb5217a,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Seance,metazoo-(2021)_seance,[],,2022,10,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Core_Sets""}"
dbc6b28e-3bfc-452c-bb22-10a93d91cfcb,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Steve Aoki’s HiROQUEST: GENESIS,metazoo-(2021)_steve-aoki’s-hiroquest--genesis,[],,2022,6,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
105d5048-edac-4871-b7a6-6fc5094b242c,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Steve Aoki’s HiROQUEST 2.0,metazoo-(2021)_steve-aoki’s-hiroquest-2-0,[],,2022,11,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
24c731fd-dc20-49e2-a9e7-f47e2ef39f25,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,UFO,metazoo-(2021)_ufo,[],,2022,7,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Core_Sets""}"
0f57ab51-7a00-4a85-8d91-0081f69077d8,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Valentine’s Day 2022,metazoo-(2021)_valentine’s-day-2022,[],,2022,2,,,"{""set_name_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases"", ""release_date_notes"": ""https://metazoo.fandom.com/wiki/Holiday_Releases""}"
2128c21a-60c0-4508-9eea-8e7e7a6454e3,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,What’s Your Passion Jewelry,metazoo-(2021)_what’s-your-passion-jewelry,[],,2022,10,,,"{""set_name_notes"": ""metazoo.fandom.com""}"
b8db35c0-efe9-4e79-9a18-76f436fbbba1,2ed4b324-37dd-4aff-aef9-a5c2afa0fb6c,Wilderness,metazoo-(2021)_wilderness,[],,2022,3,,,"{""release_date_notes"": ""https://metazoo.fandom.com/wiki/Core_Sets""}"
9c59590e-1a92-4581-beea-7ee6d9ca4e4a,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,Against the Shadow,middle-earth_against-the-shadow,"[""Iron Crown Enterprises""]",,1997,8,,170,{}
2f191452-632b-46f7-98df-4bdb505d7e3e,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,Dark Minions,middle-earth_dark-minions,"[""Iron Crown Enterprises""]",,1996,11,,180,{}
2ae76714-6ce7-487d-8b55-5db34c1a36ce,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,Other,middle-earth_other,"[""Iron Crown Enterprises""]",,,,,13,{}
e7b36a01-c801-46ca-b3e1-fbbd8843aaa1,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,The Balrog,middle-earth_the-balrog,"[""Iron Crown Enterprises""]",,1998,9,,104,{}
eed9f835-367a-4e3e-99de-50224033e8c6,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,The Dragons,middle-earth_the-dragons,"[""Iron Crown Enterprises""]",,1996,6,,180,{}
00fcf8af-4487-4d6f-a007-2b43b06746de,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,The Lidless Eye,middle-earth_the-lidless-eye,"[""Iron Crown Enterprises""]",,1997,5,,417,{}
0209cad6-496d-44f1-95c5-32a457c97f5f,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,The White Hand,middle-earth_the-white-hand,"[""Iron Crown Enterprises""]",,1997,11,,122,{}
